week_end,pruid,prename,prfname,product_name,numtotal_totaldoses_admin,numtotal_dose1_admin,numtotal_dose2_admin,numtotal_dose3_admin,numtotal_dose4_admin,numtotal_dose5+_admin,numtotal_dosenotreported_admin,numdelta_dose1,numdelta_dose2,numdelta_dose3,numdelta_dose4,numdelta_dose5+,numdelta_notreported,num2weekdelta_dose1,num2weekdelta_dose2,num2weekdelta_dose3,num2weekdelta_dose4,num2weekdelta_dose5+,num2weekdelta_notreported,num4weekdelta_dose1,num4weekdelta_dose2,num4weekdelta_dose3,num4weekdelta_dose4,num4weekdelta_dose5+,num4weekdelta_notreported
2021-07-24,59,British Columbia,Colombie-Britannique,Total,6565522,3728137,2837179,206,0,0,0,33328,394429,51,0,0,0,,,,,,,,,,,,
2021-07-24,59,British Columbia,Colombie-Britannique,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-24,60,Yukon,Yukon,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-24,60,Yukon,Yukon,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-24,60,Yukon,Yukon,Moderna Spikevax,59495,30690,28805,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-24,60,Yukon,Yukon,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-24,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty (ages 12 years and older),3641,1974,1667,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-24,60,Yukon,Yukon,Total,63136,32664,30472,0,0,0,0,214,517,0,0,0,0,,,,,,,,,,,,
2021-07-24,60,Yukon,Yukon,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-24,61,Northwest Territories,Territoires du Nord-Ouest,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-24,61,Northwest Territories,Territoires du Nord-Ouest,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-24,61,Northwest Territories,Territoires du Nord-Ouest,Moderna Spikevax,58439,30372,28067,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-24,61,Northwest Territories,Territoires du Nord-Ouest,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-24,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty (ages 12 years and older),5115,2691,2424,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-24,61,Northwest Territories,Territoires du Nord-Ouest,Total,63554,33063,30491,0,0,0,0,244,570,0,0,0,0,,,,,,,,,,,,
2021-07-24,61,Northwest Territories,Territoires du Nord-Ouest,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-24,62,Nunavut,Nunavut,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-24,62,Nunavut,Nunavut,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-24,62,Nunavut,Nunavut,Moderna Spikevax,37725,19758,17967,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-24,62,Nunavut,Nunavut,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-24,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty (ages 12 years and older),4328,2564,1764,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-24,62,Nunavut,Nunavut,Total,42053,22322,19731,0,0,0,0,226,534,0,0,0,0,,,,,,,,,,,,
2021-07-24,62,Nunavut,Nunavut,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,1,Canada,Canada,AstraZeneca Vaxzevria/COVISHIELD,2784244,1696224,399757,30,0,0,688233,,,,,,,,,,,,,,,,,,
2021-07-31,1,Canada,Canada,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,1,Canada,Canada,Moderna Spikevax,12205417,4218505,5537755,106,1,0,2449050,,,,,,,,,,,,,,,,,,
2021-07-31,1,Canada,Canada,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,1,Canada,Canada,Pfizer-BioNTech Comirnaty (ages 12 years and older),34499349,14975959,11503769,240,3,0,8019378,,,,,,,,,,,,,,,,,,
2021-07-31,1,Canada,Canada,Total,49493262,20893490,17441949,376,4,0,11157443,186209,1022997,84,0,0,519116,394283,2528091,140,0,0,1126845,,,,,,
2021-07-31,1,Canada,Canada,Unknown,4252,2802,668,0,0,0,782,,,,,,,,,,,,,,,,,,
2021-07-31,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,AstraZeneca Vaxzevria/COVISHIELD,27183,26844,339,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Moderna Spikevax,195019,78252,116767,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty (ages 12 years and older),449617,298360,151257,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Total,671819,403456,268363,0,0,0,0,3510,33763,0,0,0,0,6029,74139,0,0,0,0,,,,,,
2021-07-31,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,11,Prince Edward Island,Île-du-Prince-Édouard,AstraZeneca Vaxzevria/COVISHIELD,5891,5282,609,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,11,Prince Edward Island,Île-du-Prince-Édouard,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,11,Prince Edward Island,Île-du-Prince-Édouard,Moderna Spikevax,48156,26224,21932,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,11,Prince Edward Island,Île-du-Prince-Édouard,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,11,Prince Edward Island,Île-du-Prince-Édouard,Pfizer-BioNTech Comirnaty (ages 12 years and older),149394,91857,57537,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,11,Prince Edward Island,Île-du-Prince-Édouard,Total,203441,123363,80078,0,0,0,0,1104,10578,0,0,0,0,2261,21489,0,0,0,0,,,,,,
2021-07-31,11,Prince Edward Island,Île-du-Prince-Édouard,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,12,Nova Scotia,Nouvelle-Écosse,AstraZeneca Vaxzevria/COVISHIELD,59795,58945,850,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,12,Nova Scotia,Nouvelle-Écosse,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,12,Nova Scotia,Nouvelle-Écosse,Moderna Spikevax,410727,143141,267586,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,12,Nova Scotia,Nouvelle-Écosse,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,12,Nova Scotia,Nouvelle-Écosse,Pfizer-BioNTech Comirnaty (ages 12 years and older),885952,537304,348648,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,12,Nova Scotia,Nouvelle-Écosse,Total,1357031,739652,617379,0,0,0,0,7670,60877,0,0,0,0,14705,132167,0,0,0,0,,,,,,
2021-07-31,12,Nova Scotia,Nouvelle-Écosse,Unknown,557,262,295,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,13,New Brunswick,Nouveau-Brunswick,AstraZeneca Vaxzevria/COVISHIELD,49770,43591,6179,,,,0,,,,,,,,,,,,,,,,,,
2021-07-31,13,New Brunswick,Nouveau-Brunswick,Janssen Jcovden,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-07-31,13,New Brunswick,Nouveau-Brunswick,Moderna Spikevax,287279,113359,173920,,,,0,,,,,,,,,,,,,,,,,,
2021-07-31,13,New Brunswick,Nouveau-Brunswick,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-07-31,13,New Brunswick,Nouveau-Brunswick,Pfizer-BioNTech Comirnaty (ages 12 years and older),696366,406123,290243,,,,0,,,,,,,,,,,,,,,,,,
2021-07-31,13,New Brunswick,Nouveau-Brunswick,Total,1036328,565613,470715,,,,0,5372,24202,,,,0,12678,68170,,,,0,,,,,,
2021-07-31,13,New Brunswick,Nouveau-Brunswick,Unknown,2913,2540,373,,,,0,,,,,,,,,,,,,,,,,,
2021-07-31,24,Quebec,Québec,AstraZeneca Vaxzevria/COVISHIELD,688233,,,,,,688233,,,,,,,,,,,,,,,,,,
2021-07-31,24,Quebec,Québec,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,24,Quebec,Québec,Moderna Spikevax,2449050,,,,,,2449050,,,,,,,,,,,,,,,,,,
2021-07-31,24,Quebec,Québec,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,24,Quebec,Québec,Pfizer-BioNTech Comirnaty (ages 12 years and older),8019378,,,,,,8019378,,,,,,,,,,,,,,,,,,
2021-07-31,24,Quebec,Québec,Total,11157443,,,,,,11157443,,,,,,519116,,,,,,1126845,,,,,,
2021-07-31,24,Quebec,Québec,Unknown,782,,,,,,782,,,,,,,,,,,,,,,,,,
2021-07-31,35,Ontario,Ontario,AstraZeneca Vaxzevria/COVISHIELD,1086274,864648,221626,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,35,Ontario,Ontario,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,35,Ontario,Ontario,Moderna Spikevax,5114695,1952253,3162442,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,35,Ontario,Ontario,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,35,Ontario,Ontario,Pfizer-BioNTech Comirnaty (ages 12 years and older),13264698,7632915,5631783,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,35,Ontario,Ontario,Total,19465667,10449816,9015851,0,0,0,0,95356,458871,0,0,0,0,202122,1176518,0,0,0,0,,,,,,
2021-07-31,35,Ontario,Ontario,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,46,Manitoba,Manitoba,AstraZeneca Vaxzevria/COVISHIELD,85250,79380,5870,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,46,Manitoba,Manitoba,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,46,Manitoba,Manitoba,Moderna Spikevax,494567,351602,142918,46,1,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,46,Manitoba,Manitoba,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,46,Manitoba,Manitoba,Pfizer-BioNTech Comirnaty (ages 12 years and older),1221149,724164,496950,32,3,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,46,Manitoba,Manitoba,Total,1800966,1155146,645738,78,4,0,0,14336,57501,27,0,0,0,35505,107188,31,0,0,0,,,,,,
2021-07-31,46,Manitoba,Manitoba,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,47,Saskatchewan,Saskatchewan,AstraZeneca Vaxzevria/COVISHIELD,90916,74222,16694,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,47,Saskatchewan,Saskatchewan,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,47,Saskatchewan,Saskatchewan,Moderna Spikevax,320151,148225,171926,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,47,Saskatchewan,Saskatchewan,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,47,Saskatchewan,Saskatchewan,Pfizer-BioNTech Comirnaty (ages 12 years and older),1002946,538281,464614,51,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,47,Saskatchewan,Saskatchewan,Total,1414013,760728,653234,51,0,0,0,5972,22615,16,0,0,0,13166,52803,17,0,0,0,,,,,,
2021-07-31,47,Saskatchewan,Saskatchewan,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,48,Alberta,Alberta,AstraZeneca Vaxzevria/COVISHIELD,306216,266240,39976,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,48,Alberta,Alberta,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,48,Alberta,Alberta,Moderna Spikevax,1115015,555103,559912,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,48,Alberta,Alberta,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,48,Alberta,Alberta,Pfizer-BioNTech Comirnaty (ages 12 years and older),3935987,2025628,1910359,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,48,Alberta,Alberta,Total,5357218,2846971,2510247,0,0,0,0,20330,92119,0,0,0,0,41246,237096,0,0,0,0,,,,,,
2021-07-31,48,Alberta,Alberta,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,59,British Columbia,Colombie-Britannique,AstraZeneca Vaxzevria/COVISHIELD,384716,277072,107614,30,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,59,British Columbia,Colombie-Britannique,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,59,British Columbia,Colombie-Britannique,Moderna Spikevax,1613703,769011,844632,60,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,59,British Columbia,Colombie-Britannique,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,59,British Columbia,Colombie-Britannique,Pfizer-BioNTech Comirnaty (ages 12 years and older),4860122,2713928,2146037,157,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,59,British Columbia,Colombie-Britannique,Total,6858541,3760011,3098283,247,0,0,0,31874,261104,41,0,0,0,65202,655533,92,0,0,0,,,,,,
2021-07-31,59,British Columbia,Colombie-Britannique,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,60,Yukon,Yukon,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,60,Yukon,Yukon,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,60,Yukon,Yukon,Moderna Spikevax,60038,30937,29101,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,60,Yukon,Yukon,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,60,Yukon,Yukon,Pfizer-BioNTech Comirnaty (ages 12 years and older),3760,2031,1729,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,60,Yukon,Yukon,Total,63798,32968,30830,0,0,0,0,304,358,0,0,0,0,518,875,0,0,0,0,,,,,,
2021-07-31,60,Yukon,Yukon,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,61,Northwest Territories,Territoires du Nord-Ouest,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,61,Northwest Territories,Territoires du Nord-Ouest,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,61,Northwest Territories,Territoires du Nord-Ouest,Moderna Spikevax,58938,30521,28417,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,61,Northwest Territories,Territoires du Nord-Ouest,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,61,Northwest Territories,Territoires du Nord-Ouest,Pfizer-BioNTech Comirnaty (ages 12 years and older),5327,2758,2569,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,61,Northwest Territories,Territoires du Nord-Ouest,Total,64265,33279,30986,0,0,0,0,216,495,0,0,0,0,460,1065,0,0,0,0,,,,,,
2021-07-31,61,Northwest Territories,Territoires du Nord-Ouest,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,62,Nunavut,Nunavut,AstraZeneca Vaxzevria/COVISHIELD,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,62,Nunavut,Nunavut,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,62,Nunavut,Nunavut,Moderna Spikevax,38079,19877,18202,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,62,Nunavut,Nunavut,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,62,Nunavut,Nunavut,Pfizer-BioNTech Comirnaty (ages 12 years and older),4653,2610,2043,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-07-31,62,Nunavut,Nunavut,Total,42732,22487,20245,0,0,0,0,165,514,0,0,0,0,391,1048,0,0,0,0,,,,,,
2021-07-31,62,Nunavut,Nunavut,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,1,Canada,Canada,AstraZeneca Vaxzevria/COVISHIELD,2788899,1696537,400839,41,0,0,691482,,,,,,,,,,,,,,,,,,
2021-08-07,1,Canada,Canada,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,1,Canada,Canada,Moderna Spikevax,12421740,4250883,5657660,166,1,0,2513030,,,,,,,,,,,,,,,,,,
2021-08-07,1,Canada,Canada,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,1,Canada,Canada,Pfizer-BioNTech Comirnaty (ages 12 years and older),35320450,15080291,11980604,430,3,0,8259122,,,,,,,,,,,,,,,,,,
2021-08-07,1,Canada,Canada,Total,50535311,21030473,18039826,637,4,0,11464371,136983,597877,261,0,0,306928,,,,,,,,,,,,
2021-08-07,1,Canada,Canada,Unknown,4222,2762,723,0,0,0,737,,,,,,,,,,,,,,,,,,
2021-08-07,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,AstraZeneca Vaxzevria/COVISHIELD,27188,26839,349,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Moderna Spikevax,205957,80353,125604,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Pfizer-BioNTech Comirnaty (ages 12 years and older),472672,300180,172492,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Total,705817,407372,298445,0,0,0,0,3916,30082,0,0,0,0,,,,,,,,,,,,
2021-08-07,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,11,Prince Edward Island,Île-du-Prince-Édouard,AstraZeneca Vaxzevria/COVISHIELD,5892,5282,610,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,11,Prince Edward Island,Île-du-Prince-Édouard,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,11,Prince Edward Island,Île-du-Prince-Édouard,Moderna Spikevax,50024,26859,23165,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,11,Prince Edward Island,Île-du-Prince-Édouard,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,11,Prince Edward Island,Île-du-Prince-Édouard,Pfizer-BioNTech Comirnaty (ages 12 years and older),159070,92240,66830,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,11,Prince Edward Island,Île-du-Prince-Édouard,Total,214986,124381,90605,0,0,0,0,1018,10527,0,0,0,0,,,,,,,,,,,,
2021-08-07,11,Prince Edward Island,Île-du-Prince-Édouard,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,12,Nova Scotia,Nouvelle-Écosse,AstraZeneca Vaxzevria/COVISHIELD,59820,58970,850,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,12,Nova Scotia,Nouvelle-Écosse,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,12,Nova Scotia,Nouvelle-Écosse,Moderna Spikevax,416998,143839,273159,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,12,Nova Scotia,Nouvelle-Écosse,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,12,Nova Scotia,Nouvelle-Écosse,Pfizer-BioNTech Comirnaty (ages 12 years and older),916795,541649,375146,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,12,Nova Scotia,Nouvelle-Écosse,Total,1394232,744741,649491,0,0,0,0,5089,32112,0,0,0,0,,,,,,,,,,,,
2021-08-07,12,Nova Scotia,Nouvelle-Écosse,Unknown,619,283,336,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,13,New Brunswick,Nouveau-Brunswick,AstraZeneca Vaxzevria/COVISHIELD,49781,43602,6179,,,,0,,,,,,,,,,,,,,,,,,
2021-08-07,13,New Brunswick,Nouveau-Brunswick,Janssen Jcovden,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-08-07,13,New Brunswick,Nouveau-Brunswick,Moderna Spikevax,290998,114152,176846,,,,0,,,,,,,,,,,,,,,,,,
2021-08-07,13,New Brunswick,Nouveau-Brunswick,Not reported,0,0,0,,,,0,,,,,,,,,,,,,,,,,,
2021-08-07,13,New Brunswick,Nouveau-Brunswick,Pfizer-BioNTech Comirnaty (ages 12 years and older),709819,409417,300402,,,,0,,,,,,,,,,,,,,,,,,
2021-08-07,13,New Brunswick,Nouveau-Brunswick,Total,1053464,569650,483814,,,,0,4037,13099,,,,0,,,,,,,,,,,,
2021-08-07,13,New Brunswick,Nouveau-Brunswick,Unknown,2866,2479,387,,,,0,,,,,,,,,,,,,,,,,,
2021-08-07,24,Quebec,Québec,AstraZeneca Vaxzevria/COVISHIELD,691482,,,,,,691482,,,,,,,,,,,,,,,,,,
2021-08-07,24,Quebec,Québec,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,24,Quebec,Québec,Moderna Spikevax,2513030,,,,,,2513030,,,,,,,,,,,,,,,,,,
2021-08-07,24,Quebec,Québec,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,24,Quebec,Québec,Pfizer-BioNTech Comirnaty (ages 12 years and older),8259122,,,,,,8259122,,,,,,,,,,,,,,,,,,
2021-08-07,24,Quebec,Québec,Total,11464371,,,,,,11464371,,,,,,306928,,,,,,,,,,,,
2021-08-07,24,Quebec,Québec,Unknown,737,,,,,,737,,,,,,,,,,,,,,,,,,
2021-08-07,35,Ontario,Ontario,AstraZeneca Vaxzevria/COVISHIELD,1086721,864658,222063,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,35,Ontario,Ontario,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,35,Ontario,Ontario,Moderna Spikevax,5190757,1962969,3227788,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,35,Ontario,Ontario,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,35,Ontario,Ontario,Pfizer-BioNTech Comirnaty (ages 12 years and older),13533343,7687284,5846059,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,35,Ontario,Ontario,Total,19810821,10514911,9295910,0,0,0,0,65095,280059,0,0,0,0,,,,,,,,,,,,
2021-08-07,35,Ontario,Ontario,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,46,Manitoba,Manitoba,AstraZeneca Vaxzevria/COVISHIELD,85320,79431,5889,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,46,Manitoba,Manitoba,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,46,Manitoba,Manitoba,Moderna Spikevax,502957,353871,149039,46,1,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,46,Manitoba,Manitoba,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,46,Manitoba,Manitoba,Pfizer-BioNTech Comirnaty (ages 12 years and older),1237705,729655,508015,32,3,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,46,Manitoba,Manitoba,Total,1825982,1162957,662943,78,4,0,0,7811,17205,0,0,0,0,,,,,,,,,,,,
2021-08-07,46,Manitoba,Manitoba,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,47,Saskatchewan,Saskatchewan,AstraZeneca Vaxzevria/COVISHIELD,90948,74232,16716,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,47,Saskatchewan,Saskatchewan,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,47,Saskatchewan,Saskatchewan,Moderna Spikevax,322752,148837,173910,5,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,47,Saskatchewan,Saskatchewan,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,47,Saskatchewan,Saskatchewan,Pfizer-BioNTech Comirnaty (ages 12 years and older),1016773,541757,474964,52,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,47,Saskatchewan,Saskatchewan,Total,1430473,764826,665590,57,0,0,0,4098,12356,6,0,0,0,,,,,,,,,,,,
2021-08-07,47,Saskatchewan,Saskatchewan,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,48,Alberta,Alberta,AstraZeneca Vaxzevria/COVISHIELD,306663,266331,40330,2,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,48,Alberta,Alberta,Janssen Jcovden,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,48,Alberta,Alberta,Moderna Spikevax,1124055,556806,567214,35,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,48,Alberta,Alberta,Not reported,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,48,Alberta,Alberta,Pfizer-BioNTech Comirnaty (ages 12 years and older),3989385,2039516,1949699,170,0,0,0,,,,,,,,,,,,,,,,,,
2021-08-07,48,Alberta,Alberta,Total,5420103,2862653,2557243,207,0,0,0,15682,46996,207,0,0,0,,,,,,,,,,,,
2021-08-07,48,Alberta,Alberta,Unknown,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
